"date","book_id","quantity","sales"
2020-05-28,"U2F9J2",1,9.7
2020-05-28,"Q8K9R8",4,25.16
2020-05-28,"K2X6P2",1,16.89
2020-05-28,"E5A6T5",4,25.8
2020-05-28,"F1Z4K1",4,50
2020-05-28,"H3H0H3",1,8.57
2020-05-28,"N6J3V6",4,32.44
2020-05-28,"I6P0M6",4,46.76
2020-05-28,"O6E7Q6",1,6.28
2020-05-28,"I0T6K0",4,50.8
2020-05-28,"K8Q7K8",2,16.82
2020-05-28,"V5T0N5",3,29.94
2020-05-28,"R3O7R3",4,8.92
2020-05-28,"V5M8U5",4,45.44
2020-05-28,"G2K7M2",3,45.9
2020-05-28,"V0O9T0",1,2.74
2020-05-28,"K5W1O5",4,37.92
2020-05-28,"V0S8H0",4,37.4
2020-05-28,"J5H0Q5",4,46.28
2020-05-28,"C0A5W0",1,9.52
2020-05-28,"F0T3X0",2,11.96
2020-05-28,"X2V2U2",4,55.92
2020-05-28,"C6C0B6",2,20.74
2020-05-28,"W5F5V5",3,18.12
2020-05-28,"U9Z4K9",1,7.16
2020-05-28,"T9T1N9",4,37.72
2020-05-28,"O8C6E8",1,3.11
2020-05-28,"C2R5O2",4,47.08
2020-05-28,"L2A2K2",1,13.86
2020-05-28,"F6A4L6",3,41.79
2020-05-28,"T2O0D2",1,10.58
2020-05-28,"T2O0D2",1,10.58
2020-05-28,"U1O9M1",1,12.72
2020-05-28,"Y1S2O1",2,8.7
2020-05-28,"V6R9N6",2,25.8
2020-05-28,"S9C3G9",1,14.36
2020-05-28,"W5D5Z5",3,34.77
2020-05-28,"E6H9G6",1,10.24
2020-05-28,"J8T0B8",3,20.94
2020-05-28,"C6V3Z6",2,27.36
2020-05-28,"T6Y3R6",2,16.98
2020-05-28,"O8I3I8",1,14.12
2020-05-28,"M8E5R8",1,7.77
2020-05-28,"B2K5K2",4,42.16
2020-05-28,"P8Z0H8",4,44.92
2020-05-29,"M0B6P0",4,17.92
2020-05-29,"F9F9V9",4,41.48
2020-05-29,"Y1F1G1",1,13.38
2020-05-29,"N3Q1H3",1,6.38
2020-05-29,"L0I8J0",1,18.09
2020-05-29,"X6N2L6",3,25.65
2020-05-29,"P7Q1V7",4,66.68
2020-05-29,"A8I3S8",3,28.2
2020-05-29,"T5C0V5",4,43.72
2020-05-29,"T5C0V5",4,43.72
2020-05-29,"Q0P1L0",4,60.76
2020-05-29,"G3E5F3",4,9.12
2020-05-29,"V7L6N7",2,14.22
2020-05-29,"J7N7P7",2,20.44
2020-05-29,"S0U9G0",3,23.61
2020-05-29,"A7O4Q7",1,7.39
2020-05-29,"Q9X0Z9",2,50.68
2020-05-29,"O3U7N3",3,39.03
2020-05-29,"G0Y5Y0",1,12.33
2020-05-29,"Z8P5J8",4,78.16
2020-05-29,"M1A0A1",1,11.49
2020-05-29,"O8L5F8",4,61.96
2020-05-29,"H4N4T4",4,37.88
2020-05-29,"O4U1X4",2,5.16
2020-05-29,"U0P1O0",3,88.02
2020-05-29,"Q6X7A6",3,49.86
2020-05-29,"N0F3T0",1,5.08
2020-05-29,"U9W0X9",1,20.59
2020-05-29,"I1Q5M1",4,38.32
2020-05-29,"R1Q8X1",3,31.5
2020-05-29,"Z9R4A9",2,12.08
2020-05-29,"L3D1J3",2,13.72
2020-05-29,"Y6J6N6",3,33.78
2020-05-29,"N4V2Q4",1,4.65
2020-05-29,"R2G4T2",1,3.49
2020-05-29,"J3O1Y3",2,12.42
2020-05-29,"P4H0C4",1,7.1
2020-05-29,"Y2Y4Q2",2,24.5
2020-05-29,"O3N1G3",4,39.88
2020-05-29,"J6X4U6",2,7.46
2020-05-29,"Y8B3C8",1,5.67
2020-05-29,"M4F6H4",1,8.41
2020-05-29,"I1S9Y1",2,16.12
2020-05-29,"Z0M4D0",4,14.52
2020-05-29,"A1R7S1",3,38.52
2020-05-29,"A9C7K9",3,40.71
2020-05-29,"D0M7B0",3,10.8
2020-05-29,"X0Q0G0",4,15
2020-05-29,"F6A4L6",1,13.93
2020-05-29,"W5D5Z5",4,46.36
2020-05-29,"G9Y3Z9",2,9.6
2020-05-29,"H8R5C8",1,9.16
2020-05-29,"B4W3I4",4,69.56
2020-05-29,"H3Z7J3",4,46.64
2020-05-29,"I1O7U1",3,28.86
2020-05-29,"Y6N7H6",4,40.48
2020-05-29,"V2I4M2",1,9.81
2020-05-29,"P8Z0H8",3,33.69
2020-05-29,"V8H1L8",3,50.4
2020-05-29,"H8C3U8",4,58.76
2020-05-30,"R8A2M8",1,15.55
2020-05-30,"M4Q3G4",2,30.2
2020-05-30,"F5B2M5",1,15.14
2020-05-30,"S6V6Q6",1,10.1
2020-05-30,"W5C7K5",4,39.64
2020-05-30,"U8Z0I8",2,8.98
2020-05-30,"X6N2L6",3,25.65
2020-05-30,"P0E2M0",3,30.54
2020-05-30,"P0E2M0",4,40.72
2020-05-30,"Q0Q2Y0",1,7.28
2020-05-30,"L8J7Z8",3,35.52
2020-05-30,"Z7D6N7",1,7.99
2020-05-30,"M5T4E5",2,8.92
2020-05-30,"Q8G6N8",2,26.04
2020-05-30,"M8E0S8",4,25.96
2020-05-30,"S6B7F6",4,50.04
2020-05-30,"E2X0K2",2,13.22
2020-05-30,"H0Y9S0",3,8.16
2020-05-30,"C1Q1Q1",4,42.04
2020-05-30,"C1Q1Q1",1,10.51
2020-05-30,"Z2H7J2",1,10.82
2020-05-30,"L1U4N1",1,14.63
2020-05-30,"A7O4Q7",1,7.39
2020-05-30,"U2P4B2",3,19.11
2020-05-30,"X7N2E7",4,16.24
2020-05-30,"X7N2E7",2,8.12
2020-05-30,"G5O5P5",4,59.2
2020-05-30,"D4F2V4",4,47.8
2020-05-30,"P3S4Y3",1,8.2
2020-05-30,"R5W5P5",3,35.97
2020-05-30,"V6J1U6",2,13.82
2020-05-30,"E2K0M2",3,20.13
2020-05-30,"M2T9B2",2,18.52
2020-05-30,"Q0V5S0",1,9.15
2020-05-30,"B3R4V3",4,12.8
2020-05-30,"R2B8A2",2,28.82
2020-05-30,"U1F9I1",4,62.08
2020-05-30,"N2S2Z2",1,9.95
2020-05-30,"V9U9P9",4,41.68
2020-05-30,"I9C5U9",1,10.47
2020-05-30,"A9F3E9",4,43.84
2020-05-30,"Y8C3D8",3,32.88
2020-05-30,"U2D3W2",3,23.67
2020-05-30,"M0D6G0",3,14.28
2020-05-30,"C3Y5X3",3,38.97
2020-05-30,"Y8I0E8",3,30.24
2020-05-30,"P8J8N8",4,47.28
2020-05-30,"G2F8F2",2,10.48
2020-05-30,"Y3P2U3",2,16.72
2020-05-30,"S4N8N4",3,30.75
2020-05-30,"S4N8N4",4,41
2020-05-30,"J6M1C6",3,19.71
2020-05-30,"N5I2E5",3,25.53
2020-05-30,"C8B6Q8",1,5.61
2020-05-30,"U6E1E6",2,27.86
2020-05-30,"K9W5U9",4,58.44
2020-05-30,"L4C8J4",1,11.04
2020-05-30,"M4W5K4",1,18.13
2020-05-30,"M6G2B6",3,19.68
2020-05-30,"M6G2B6",2,13.12
2020-05-30,"D5C2Q5",2,19.46
2020-05-30,"Z9R4A9",3,18.12
2020-05-30,"I1X8R1",3,19.8
2020-05-30,"R6W1A6",4,34.76
2020-05-30,"L3D1J3",4,27.44
2020-05-30,"R6G1J6",2,19.46
2020-05-30,"Y5P2D5",3,45.33
2020-05-30,"A1X6Z1",1,16.74
2020-05-30,"B5W6V5",3,10.29
2020-05-30,"Y6J6N6",4,45.04
2020-05-30,"E7V5J7",4,42.32
2020-05-30,"H1Y4L1",3,55.68
2020-05-30,"D2K9A2",1,14.87
2020-05-30,"B6P3T6",3,30.84
2020-05-30,"B6P3T6",4,41.12
2020-05-30,"P9M3R9",2,18.46
2020-05-30,"O8I8L8",2,13.34
2020-05-30,"H5A4H5",1,6.49
2020-05-30,"Y9G8Y9",3,49.26
2020-05-30,"S1D7V1",3,23.22
2020-05-30,"J1F0M1",3,26.49
2020-05-30,"U7Q2F7",3,8.97
2020-05-30,"B0V1D0",1,20.66
2020-05-30,"Q4K0T4",3,62.25
2020-05-30,"E0O8N0",2,15.26
2020-05-30,"R6Q0N6",3,21.48
2020-05-30,"F5Z4R5",3,36.3
2020-05-30,"H2Q1U2",3,24.42
2020-05-30,"P0G3B0",3,39.81
2020-05-30,"Y7O6L7",3,37.65
2020-05-30,"D8G1G8",1,3.75
2020-05-30,"F6A4L6",2,27.86
2020-05-30,"E1Z8B1",1,17.57
2020-05-30,"E1Z8B1",1,17.57
2020-05-30,"U8S9G8",1,9.97
2020-05-30,"L7J0A7",2,29.22
2020-05-30,"Z1F7S1",3,21.81
2020-05-30,"J1Y1B1",3,20.04
2020-05-30,"L7O0G7",2,21.46
2020-05-30,"Q1D6P1",1,8.61
2020-05-30,"J8T0B8",1,6.98
2020-05-30,"J8T0B8",1,6.98
2020-05-30,"T6Y3R6",2,16.98
2020-05-30,"S4X2U4",2,10.8
2020-05-30,"G4Q2H4",3,26.4
2020-05-30,"M9N9Y9",2,12.44
2020-05-30,"Y6X5G6",4,12.24
2020-05-30,"D4E0D4",1,16.58
2020-05-30,"K6W4H6",4,41.88
2020-05-30,"E1A9A1",1,9.83
2020-05-30,"C2P1O2",1,12.37
2020-05-30,"X5U8T5",2,25.42
2020-05-30,"Z8O4P8",2,26.5
2020-05-30,"P8Z0H8",2,22.46
2020-05-31,"E6E9Q6",3,42.84
2020-05-31,"Y3V6M3",1,6.27
2020-05-31,"Z4B1O4",1,12.02
2020-05-31,"G4P3S4",2,13.62
2020-05-31,"H1F1V1",4,9.08
2020-05-31,"C2Z0N2",2,31.26
2020-05-31,"W8X0R8",3,42.3
2020-05-31,"L8W3A8",1,16.28
2020-05-31,"D5Q1B5",4,41.84
2020-05-31,"D5Q1B5",2,20.92
2020-05-31,"V7Q7O7",1,4.43
2020-05-31,"P3J1U3",4,40.8
2020-05-31,"N9O4W9",3,58.86
2020-05-31,"A8B2J8",2,26.18
2020-05-31,"L2W1F2",3,30.33
2020-05-31,"L6U0K6",1,6.56
2020-05-31,"J5I7D5",4,37.8
2020-05-31,"W4U7Y4",1,12.08
2020-05-31,"H0X0J0",3,32.49
2020-05-31,"A0L6R0",1,9.79
2020-05-31,"M0D6G0",3,14.28
2020-05-31,"O4M4J4",1,12.92
2020-05-31,"K1R7A1",2,17.1
2020-05-31,"D4L4R4",1,5.59
2020-05-31,"M6M3D6",3,42.39
2020-05-31,"G2F8F2",2,10.48
2020-05-31,"C8B2C8",2,24.1
2020-05-31,"Q5P6O5",4,47.72
2020-05-31,"Q5P6O5",4,47.72
2020-05-31,"Q5P6O5",1,11.93
2020-05-31,"P0N3D0",2,14.52
2020-05-31,"W0Y4K0",3,15.9
2020-05-31,"U7R6W7",2,32.14
2020-05-31,"U2F9J2",1,9.7
2020-05-31,"N4O9M4",1,7.14
2020-05-31,"J1H5J1",2,22.4
2020-05-31,"H3H0H3",2,17.14
2020-05-31,"N6J3V6",2,16.22
2020-05-31,"Z5K5F5",3,19.2
2020-05-31,"U0O9Y0",3,29.34
2020-05-31,"V1S5Y1",3,30.18
2020-05-31,"Z8G3L8",3,38.85
2020-05-31,"A2T8H2",4,78.28
2020-05-31,"X0R0Q0",3,39.69
2020-05-31,"V0S8H0",1,9.35
2020-05-31,"K8Z9G8",1,15.55
2020-05-31,"G6K2B6",4,61.4
2020-05-31,"P9E7Z9",1,10.79
2020-05-31,"S5B2Z5",3,37.68
2020-05-31,"X5L9U5",1,10.58
2020-05-31,"V9C2R9",1,10.83
2020-05-31,"P8N9S8",4,46.08
2020-05-31,"J5J7Q5",2,13.74
2020-05-31,"Q3E7M3",2,21.52
2020-05-31,"T2O0D2",4,42.32
2020-05-31,"J9Z5W9",4,63.76
2020-05-31,"S8Z2R8",4,30.84
2020-05-31,"L7J0A7",3,43.83
2020-05-31,"L1C0V1",3,7.29
2020-05-31,"Y1K9I1",1,15.68
2020-05-31,"T6Y3R6",4,33.96
2020-05-31,"N6B5P6",1,11.03
2020-05-31,"M9N9Y9",4,24.88
2020-05-31,"C6R4V6",1,14.75
2020-05-31,"Y6N7H6",3,30.36
2020-05-31,"Y6N7H6",3,30.36
2020-05-31,"H6U6X6",3,30.21
2020-05-31,"K7Z0Q7",1,9.68
2020-05-31,"Y5V7T5",4,40.08
2020-05-31,"O3U1H3",3,40.89
2020-05-31,"N1W6X1",1,10.91
2020-06-01,"Y0R5I0",2,8.06
2020-06-01,"V0H0V0",3,35.85
2020-06-01,"O6P6J6",1,8.56
2020-06-01,"G2J0O2",4,42.76
2020-06-01,"J7L8Q7",4,48.2
2020-06-01,"N2P3M2",1,5.91
2020-06-01,"P0E2M0",4,40.72
2020-06-01,"I0X6A0",2,30.88
2020-06-01,"H0S8R0",3,27.54
2020-06-01,"C1Q1Q1",1,10.51
2020-06-01,"N2F5Q2",3,38.97
2020-06-01,"Q1D4R1",3,25.41
2020-06-01,"U5D3C5",4,56.72
2020-06-01,"S9L6Y9",4,39
2020-06-01,"A7O4Q7",3,22.17
2020-06-01,"U2P4B2",1,6.37
2020-06-01,"N6K4M6",1,19.46
2020-06-01,"X7N2E7",1,4.06
2020-06-01,"U8B8G8",4,57.2
2020-06-01,"Z6B4S6",1,9.11
2020-06-01,"S8L1P8",4,50
2020-06-01,"B3R4V3",4,12.8
2020-06-01,"H4N4T4",2,18.94
2020-06-01,"X8I8N8",2,18.06
2020-06-01,"M2P1I2",1,6.93
2020-06-01,"R2V8Q2",2,22.98
2020-06-01,"M0D6G0",2,9.52
2020-06-01,"X0Y3V0",2,23.1
2020-06-01,"P6C2R6",2,9.06
2020-06-01,"P8J8N8",1,11.82
2020-06-01,"Y8M5D8",2,33.78
2020-06-01,"J6M1C6",2,13.14
2020-06-01,"U7R6W7",1,16.07
2020-06-01,"G3X7X3",1,5.43
2020-06-01,"Y0L6E0",4,43.36
2020-06-01,"K2X6P2",3,50.67
2020-06-01,"E2F0Q2",1,8.08
2020-06-01,"E7Y4Q7",4,28.28
2020-06-01,"P2U4I2",4,21.32
2020-06-01,"G7P8Z7",4,58.32
2020-06-01,"Z5K5F5",1,6.4
2020-06-01,"M0L0Q0",4,44.36
2020-06-01,"P8Z3V8",1,9.42
2020-06-01,"E8Z2W8",3,31.02
2020-06-01,"G8I9X8",4,49
2020-06-01,"C2Z8Q2",4,70.76
2020-06-01,"Y4L2Y4",3,40.32
2020-06-01,"Q6H9E6",2,16.8
2020-06-01,"K6N6H6",1,10.11
2020-06-01,"U6O2A6",3,48.63
2020-06-01,"U4O6M4",3,28.05
2020-06-01,"T9V3D9",2,15.7
2020-06-01,"P4H0C4",4,28.4
2020-06-01,"O3N1G3",2,19.94
2020-06-01,"N3C9P3",1,12.5
2020-06-01,"Y1M7V1",4,44.08
2020-06-01,"X2V2U2",4,55.92
2020-06-01,"A9C7K9",2,27.14
2020-06-01,"N1P6D1",2,24.9
2020-06-01,"P6S1V6",3,48.39
2020-06-01,"X0M2A0",4,32.88
2020-06-01,"L2F1W2",1,10.37
2020-06-01,"A3V6P3",4,30.04
2020-06-01,"J9Z5W9",3,47.82
2020-06-01,"J8D4L8",2,20.02
2020-06-01,"V3O2W3",4,55.64
2020-06-01,"I5K2T5",4,35.8
2020-06-01,"H9F2R9",4,31.68
2020-06-01,"Q6E4I6",1,9.67
2020-06-01,"M9N9Y9",3,18.66
2020-06-01,"H1M3U1",1,20.92
2020-06-01,"H4R1Q4",3,21.72
2020-06-01,"G6U1M6",2,12.66
2020-06-01,"I0O7U0",1,16.6
2020-06-01,"C2P1O2",3,37.11
2020-06-01,"R6V2H6",3,29.04
2020-06-01,"T9X9H9",3,57.69
2020-06-01,"S9H2E9",3,38.79
2020-06-02,"W8X1D8",4,14.88
2020-06-02,"I5L1M5",2,17.66
2020-06-02,"Z4M2Y4",4,15.28
2020-06-02,"Z2S7C2",3,23.22
2020-06-02,"T1P9L1",3,61.62
2020-06-02,"K6N6B6",1,5.09
2020-06-02,"S3P1G3",4,37
2020-06-02,"H0Y9S0",3,8.16
2020-06-02,"D6N3H6",1,5.85
2020-06-02,"E0W9O0",3,42.45
2020-06-02,"X7M0V7",2,15.64
2020-06-02,"A7O4Q7",1,7.39
2020-06-02,"N5F0H5",3,9.9
2020-06-02,"G8S6W8",4,21.84
2020-06-02,"X0V3L0",2,30.32
2020-06-02,"C0A9P0",1,6.87
2020-06-02,"L2S6O2",3,37.05
2020-06-02,"R2B8A2",3,43.23
2020-06-02,"O0G0X0",3,52.92
2020-06-02,"P5P5J5",2,16.96
2020-06-02,"R8W5Q8",4,50.44
2020-06-02,"A0L6R0",1,9.79
2020-06-02,"P7F1S7",1,10.14
2020-06-02,"G6Y3T6",2,21.7
2020-06-02,"K1R7A1",1,8.55
2020-06-02,"K1R7A1",2,17.1
2020-06-02,"C8X0S8",1,5.13
2020-06-02,"S4N8N4",2,20.5
2020-06-02,"U7Q3R7",2,4.08
2020-06-02,"J5J1H5",4,45.32
2020-06-02,"K2X6P2",2,33.78
2020-06-02,"G7P8Z7",3,43.74
2020-06-02,"T3J9M3",3,16.8
2020-06-02,"B3S6Y3",4,19.52
2020-06-02,"R6W1A6",2,17.38
2020-06-02,"T1C0W1",3,26.31
2020-06-02,"U6T7L6",2,29.76
2020-06-02,"V5M8U5",1,11.36
2020-06-02,"U4O6M4",2,18.7
2020-06-02,"Z8G3L8",4,51.8
2020-06-02,"Z4V7Y4",2,23.58
2020-06-02,"R5P3F5",1,10.72
2020-06-02,"X3W0N3",1,8.5
2020-06-02,"W5F5V5",1,6.04
2020-06-02,"U8T8T8",1,13.04
2020-06-02,"B7S1Z7",3,38.82
2020-06-02,"Q5K0Y5",2,11.02
2020-06-02,"Z5L8H5",3,28.02
2020-06-02,"F6A4L6",1,13.93
2020-06-02,"X0M2A0",2,16.44
2020-06-02,"I4G1A4",1,12.93
2020-06-02,"E3U7Y3",2,23.78
2020-06-02,"R5C6E5",4,26.8
2020-06-02,"J1Y1B1",3,20.04
2020-06-02,"Q2S0O2",4,43.28
2020-06-02,"O8I3I8",2,28.24
2020-06-02,"R2E8A2",1,10.32
2020-06-02,"U7Z5K7",1,19.27
2020-06-02,"I0O7U0",2,33.2
2020-06-02,"K7Z0Q7",4,38.72
2020-06-02,"Z8O4P8",3,39.75
2020-06-02,"Q4B1C4",4,30.68
2020-06-02,"X1X7J1",1,9.99
2020-06-02,"B6U8T6",4,30.04
2020-06-02,"T7U6R7",3,8.91
2020-06-03,"X8S6H8",1,6.88
2020-06-03,"M0G1N0",4,45.96
2020-06-03,"R0O1V0",4,41.2
2020-06-03,"G4I7W4",3,8.4
2020-06-03,"Z2S7C2",4,30.96
2020-06-03,"L8J7Z8",1,11.84
2020-06-03,"H6N3G6",2,32.96
2020-06-03,"O4R4R4",4,54.44
2020-06-03,"C5T8K5",2,22.76
2020-06-03,"Z6Y2I6",3,26.43
2020-06-03,"I3T9X3",4,42.88
2020-06-03,"F9C5V9",3,20.37
2020-06-03,"Y3W5U3",4,27.08
2020-06-03,"V2J7J2",1,14.72
2020-06-03,"L2W1F2",1,10.11
2020-06-03,"G8S6W8",4,21.84
2020-06-03,"Z5G5Y5",3,42.96
2020-06-03,"W7U1G7",2,19.96
2020-06-03,"C9N1A9",4,15.24
2020-06-03,"L7E1C7",4,31.8
2020-06-03,"U1F9I1",2,31.04
2020-06-03,"X9I4Q9",2,26.76
2020-06-03,"N6E9T6",2,18
2020-06-03,"R2D6O2",3,41.07
2020-06-03,"R2D6O2",3,41.07
2020-06-03,"X9C7A9",2,15.34
2020-06-03,"P8J8N8",3,35.46
2020-06-03,"T3Y2Z3",2,20.98
2020-06-03,"S4N8N4",4,41
2020-06-03,"K3V8T3",4,50.44
2020-06-03,"N3F1S3",1,5.93
2020-06-03,"K3U0G3",1,8.34
2020-06-03,"E4U1U4",2,23.94
2020-06-03,"G3A8F3",2,7.78
2020-06-03,"T5G8Y5",3,18.18
2020-06-03,"U8V4C8",4,36.96
2020-06-03,"I9F4Y9",1,11.37
2020-06-03,"I2V6O2",3,43.59
2020-06-03,"U8X4M8",3,39
2020-06-03,"E2Z7Q2",4,32.12
2020-06-03,"J0R6P0",2,12.28
2020-06-03,"F7Z7S7",3,60.3
2020-06-03,"B4U6I4",2,22.98
2020-06-03,"T9V3D9",1,7.85
2020-06-03,"Y8B3C8",1,5.67
2020-06-03,"C7E2R7",3,33.03
2020-06-03,"E7R0B7",2,16.36
2020-06-03,"U7H1R7",3,7.98
2020-06-03,"P8A1M8",3,29.82
2020-06-03,"P2Y4B2",3,36.75
2020-06-03,"Z9R0W9",1,20.34
2020-06-03,"V3Q1H3",2,40.24
2020-06-03,"W8J7U8",2,11.24
2020-06-03,"G3G6P3",1,6.9
2020-06-03,"T2O0D2",3,31.74
2020-06-03,"N9S4X9",4,36.48
2020-06-03,"L4H8J4",2,16.42
2020-06-03,"E2W1U2",1,7.05
2020-06-03,"I8R7N8",4,69.92
2020-06-03,"J2W3E2",2,14.78
2020-06-03,"N1W6X1",2,21.82
2020-06-03,"F8E1V8",2,34.16
2020-06-04,"E6E9Q6",1,14.28
2020-06-04,"X0M2Y0",1,10.02
2020-06-04,"V4X1I4",1,15.87
2020-06-04,"L2K1F2",2,13.58
2020-06-04,"H3M0C3",3,16.08
2020-06-04,"A1S2E1",3,29.31
2020-06-04,"W7I4B7",2,26.5
2020-06-04,"C4W5S4",4,41.12
2020-06-04,"Y8L4H8",4,17.12
2020-06-04,"P1D0A1",4,97.08
2020-06-04,"Z2H7J2",3,32.46
2020-06-04,"H0T9E0",4,42.96
2020-06-04,"Z3P8C3",4,19.16
2020-06-04,"O3U7N3",2,26.02
2020-06-04,"X0V3L0",4,60.64
2020-06-04,"P3S4Y3",1,8.2
2020-06-04,"S0P6C0",1,12.05
2020-06-04,"C6Z3D6",4,57.08
2020-06-04,"O0G0X0",3,52.92
2020-06-04,"P5P5J5",2,16.96
2020-06-04,"J4D7T4",3,29.25
2020-06-04,"G0J3W0",3,23.94
2020-06-04,"A7K5C7",2,40.52
2020-06-04,"S0C8S0",3,17.49
2020-06-04,"N2J9B2",2,23.14
2020-06-04,"Q2E6V2",4,29.88
2020-06-04,"L4C8J4",4,44.16
2020-06-04,"E7Q1F7",4,39.28
2020-06-04,"C2W1F2",4,13.28
2020-06-04,"D7G2Z7",3,16.95
2020-06-04,"D2I2E2",2,19.1
2020-06-04,"Y0M1B0",4,39.2
2020-06-04,"R1Q8X1",2,21
2020-06-04,"J1F5C1",2,11.92
2020-06-04,"L3D1J3",1,6.86
2020-06-04,"B6P3T6",3,30.84
2020-06-04,"J0R6P0",2,12.28
2020-06-04,"K3C4F3",1,12.62
2020-06-04,"Y9G8Y9",4,65.68
2020-06-04,"K8Z9G8",3,46.65
2020-06-04,"Y9X7R9",2,8.08
2020-06-04,"F5Z4R5",1,12.1
2020-06-04,"T9T1N9",2,18.86
2020-06-04,"T9T1N9",2,18.86
2020-06-04,"S0X2W0",2,6.34
2020-06-04,"P0G3B0",3,39.81
2020-06-04,"X3X8B3",3,42.66
2020-06-04,"Q8Z3I8",1,20.4
2020-06-04,"S8Z2R8",3,23.13
2020-06-04,"F5H2M5",4,26.8
2020-06-04,"L1C0V1",4,9.72
2020-06-04,"P0S4G0",3,45.03
2020-06-04,"I8R7N8",1,17.48
2020-06-04,"X6A5S6",4,48.12
2020-06-04,"D2K3V2",2,12.38
2020-06-04,"I8F1A8",1,12.85
2020-06-04,"G6U1M6",4,25.32
2020-06-04,"H9I0N9",2,11.32
2020-06-04,"Y9K9M9",4,62.92
2020-06-04,"S2P2Y2",1,19.82
2020-06-04,"D1G4Y1",1,11.25
2020-06-04,"X9E8D9",3,57.63
2020-06-04,"Q4B1C4",3,23.01
2020-06-05,"U3Q2H3",1,13.81
2020-06-05,"F9F9V9",3,31.11
2020-06-05,"E2I3T2",4,45.28
2020-06-05,"C0J9E0",4,46.56
2020-06-05,"L0I8J0",2,36.18
2020-06-05,"G6M3H6",1,8.45
2020-06-05,"C5P7C5",2,21.82
2020-06-05,"C0L1A0",3,22.74
2020-06-05,"E3U0X3",2,19.1
2020-06-05,"A1S2E1",2,19.54
2020-06-05,"N4G4T4",1,9.48
2020-06-05,"O4R4R4",1,13.61
2020-06-05,"X7M0V7",3,23.46
2020-06-05,"O3U7N3",3,39.03
2020-06-05,"T0Q7F0",2,6.84
2020-06-05,"K9T3N9",3,31.86
2020-06-05,"U3G3G3",3,26.4
2020-06-05,"A5B5K5",1,7.83
2020-06-05,"F8Z4Z8",1,3.74
2020-06-05,"A9F3E9",2,21.92
2020-06-05,"U2D3W2",4,31.56
2020-06-05,"K9R1C9",1,14.87
2020-06-05,"R2V8Q2",1,11.49
2020-06-05,"X7C9Z7",1,5.86
2020-06-05,"X9C7A9",1,7.67
2020-06-05,"Z2G1V2",1,19.83
2020-06-05,"Q6X7A6",4,66.48
2020-06-05,"M6M3D6",3,42.39
2020-06-05,"Y0S8P0",4,29.72
2020-06-05,"I7P0G7",1,12.05
2020-06-05,"C0W7A0",1,11.64
2020-06-05,"U7Q3R7",2,4.08
2020-06-05,"Q8K9R8",2,12.58
2020-06-05,"F1Z4K1",3,37.5
2020-06-05,"X9K0V9",2,13.18
2020-06-05,"P8Z3V8",1,9.42
2020-06-05,"I1X8R1",2,13.2
2020-06-05,"V1S5Y1",2,20.12
2020-06-05,"L7O2D7",3,33.42
2020-06-05,"A4W3C4",2,21.36
2020-06-05,"Y6J6N6",2,22.52
2020-06-05,"G1F2P1",1,4.12
2020-06-05,"H1Y4L1",1,18.56
2020-06-05,"E4F6I4",3,39.75
2020-06-05,"P8Y8D8",4,25.2
2020-06-05,"U9G8K9",1,8.22
2020-06-05,"A5H1X5",3,31.5
2020-06-05,"N7O0E7",2,26.48
2020-06-05,"X2V2U2",2,27.96
2020-06-05,"I1B9X1",2,19.04
2020-06-05,"U0Y4P0",1,9.15
2020-06-05,"T9T1N9",4,37.72
2020-06-05,"S0X2W0",3,9.51
2020-06-05,"C2R5O2",4,47.08
2020-06-05,"L2A2K2",2,27.72
2020-06-05,"F6A4L6",3,41.79
2020-06-05,"P3Y1B3",4,55.92
2020-06-05,"I7Z7D7",3,34.23
2020-06-05,"L1W7R1",2,5.22
2020-06-05,"R0K5Y0",2,22.72
2020-06-05,"N6R9Y6",2,21.06
2020-06-05,"O8I3I8",1,14.12
2020-06-05,"G4Q2H4",1,8.8
2020-06-05,"M9N9Y9",3,18.66
2020-06-05,"Q1I2F1",1,5.99
2020-06-05,"S3R7J3",3,41.58
2020-06-05,"N4R0D4",1,14.31
2020-06-05,"S2G3G2",3,39.21
2020-06-05,"B9Y4X9",4,20.16
2020-06-05,"P4T7I4",2,30.76
2020-06-06,"F9F9V9",1,10.37
2020-06-06,"Y1F1G1",4,53.52
2020-06-06,"S5Y3S5",4,51.04
2020-06-06,"E6E9Q6",3,42.84
2020-06-06,"W8X1D8",2,7.44
2020-06-06,"B6N4J6",4,24.6
2020-06-06,"X0M2Y0",2,20.04
2020-06-06,"S6V6Q6",1,10.1
2020-06-06,"W5C7K5",1,9.91
2020-06-06,"I5L1M5",1,8.83
2020-06-06,"J7L8Q7",1,12.05
2020-06-06,"J8M3L8",3,41.04
2020-06-06,"K2J4E2",3,28.2
2020-06-06,"Y8L4H8",3,12.84
2020-06-06,"H8L3S8",1,9.92
2020-06-06,"H0P6F0",1,10.12
2020-06-06,"U5D3C5",3,42.54
2020-06-06,"Z4P6L4",2,9.36
2020-06-06,"V7Q7O7",1,4.43
2020-06-06,"L1U4N1",3,43.89
2020-06-06,"N9O4W9",3,58.86
2020-06-06,"N9O4W9",2,39.24
2020-06-06,"Q9X0Z9",2,50.68
2020-06-06,"Q9X0Z9",2,50.68
2020-06-06,"P7V7S7",2,10.34
2020-06-06,"I1E3Y1",3,36.69
